agency_name,corruption_keyword,title,description,published date,url,publisher
UNIV OF TX RIO GRANDE VALLEY PD,bribery,"Man arrested after shooting off-duty officer in San Marcos, police say - KSAT San Antonio","Man arrested after shooting off-duty officer in San Marcos, police say  KSAT San Antonio","Sat, 26 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmtzYXQuY29tL25ld3MvbG9jYWwvMjAyMy8wOC8yNi9tYW4tYXJyZXN0ZWQtYWZ0ZXItc2hvb3Rpbmctb2ZmLWR1dHktb2ZmaWNlci1pbi1zYW4tbWFyY29zLXBvbGljZS1zYXkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ksat.com', 'title': 'KSAT San Antonio'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,Key witness in major public corruption case pleads guilty to holding 4-year-old boy hostage - KVEO-TV,Key witness in major public corruption case pleads guilty to holding 4-year-old boy hostage  KVEO-TV,"Thu, 27 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy52YWxsZXljZW50cmFsLmNvbS9uZXdzL2xvY2FsLW5ld3Mva2V5LXdpdG5lc3MtaW4tbWFqb3ItcHVibGljLWNvcnJ1cHRpb24tY2FzZS1wbGVhZHMtZ3VpbHR5LXRvLWhvbGRpbmctNC15ZWFyLW9sZC1ib3ktaG9zdGFnZS_SAY4BaHR0cHM6Ly93d3cudmFsbGV5Y2VudHJhbC5jb20vbmV3cy9sb2NhbC1uZXdzL2tleS13aXRuZXNzLWluLW1ham9yLXB1YmxpYy1jb3JydXB0aW9uLWNhc2UtcGxlYWRzLWd1aWx0eS10by1ob2xkaW5nLTQteWVhci1vbGQtYm95LWhvc3RhZ2UvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.valleycentral.com', 'title': 'KVEO-TV'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,Voter Fraud Is Rare. But 15 Illegal Votes in Laredo Have Thrown the City Council Into Turmoil. - Texas Monthly,Voter Fraud Is Rare. But 15 Illegal Votes in Laredo Have Thrown the City Council Into Turmoil.  Texas Monthly,"Wed, 31 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnRleGFzbW9udGhseS5jb20vbmV3cy1wb2xpdGljcy92b3Rlci1mcmF1ZC1sYXJlZG8tY2l0eS1jb3VuY2lsL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texasmonthly.com', 'title': 'Texas Monthly'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,"Francisco J. Lopez, Sergeant University of Texas Rio Grande Valley Police Department - UT System","Francisco J. Lopez, Sergeant University of Texas Rio Grande Valley Police Department  UT System","Wed, 01 Sep 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy51dHN5c3RlbS5lZHUvb2ZmaWNlcy9wb2xpY2UvYmxvZy9mcmFuY2lzY28tai1sb3Blei1zZXJnZWFudC11bml2ZXJzaXR5LW9mLXRleGFzLXJpby1ncmFuZGUtdmFsbGV5LXBvbGljZS1kZXBhcnRtZW50LTIwMjEtMDktMDHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.utsystem.edu', 'title': 'UT System'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,Corruption On The Border: Dismantling Misconduct In The Rio Grande Valley - NPR,Corruption On The Border: Dismantling Misconduct In The Rio Grande Valley  NPR,"Mon, 06 Jul 2015 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lm5wci5vcmcvMjAxNS8wNy8wNi80MTM0NjM4MzYvY29ycnVwdGlvbi1vbi10aGUtYm9yZGVyLWRpc21hbnRsaW5nLW1pc2NvbmR1Y3QtaW4tdGhlLXJpby1ncmFuZGUtdmFsbGV50gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.npr.org', 'title': 'NPR'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,SAPD officer fired for making phantom calls for service - KSAT San Antonio,SAPD officer fired for making phantom calls for service  KSAT San Antonio,"Thu, 17 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmtzYXQuY29tL25ld3Mva3NhdC1pbnZlc3RpZ2F0ZXMvMjAyMy8wOC8xNy9zYXBkLW9mZmljZXItZmlyZWQtZm9yLW1ha2luZy1waGFudG9tLWNhbGxzLWZvci1zZXJ2aWNlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ksat.com', 'title': 'KSAT San Antonio'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,"With Corruption Rampant, Good Cops Go Bad In Texas' Rio Grande Valley - Colorado Public Radio","With Corruption Rampant, Good Cops Go Bad In Texas' Rio Grande Valley  Colorado Public Radio","Mon, 06 Jul 2015 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmNwci5vcmcvMjAxNS8wNy8wNi93aXRoLWNvcnJ1cHRpb24tcmFtcGFudC1nb29kLWNvcHMtZ28tYmFkLWluLXRleGFzLXJpby1ncmFuZGUtdmFsbGV5L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cpr.org', 'title': 'Colorado Public Radio'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,"Corruption From Drug Money Is A 'Subtle, Almost Invisible Thing' In The Rio Grande Valley - Texas Standard","Corruption From Drug Money Is A 'Subtle, Almost Invisible Thing' In The Rio Grande Valley  Texas Standard","Tue, 19 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnRleGFzc3RhbmRhcmQub3JnL3N0b3JpZXMvY29ycnVwdGlvbi1mcm9tLWRydWctbW9uZXktaXMtYS1zdWJ0bGUtYWxtb3N0LWludmlzaWJsZS10aGluZy1pbi10aGUtcmlvLWdyYW5kZS12YWxsZXkv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texasstandard.org', 'title': 'Texas Standard'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,"Officer Marco Antonio Huerta, University of Texas Rio Grande Valley Police Department - UT System","Officer Marco Antonio Huerta, University of Texas Rio Grande Valley Police Department  UT System","Tue, 01 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy51dHN5c3RlbS5lZHUvb2ZmaWNlcy9wb2xpY2UvYmxvZy9vZmZpY2VyLW1hcmNvLWFudG9uaW8taHVlcnRhLXVuaXZlcnNpdHktb2YtdGV4YXMtcmlvLWdyYW5kZS12YWxsZXktcG9saWNlLWRlcGFydG1lbnQtMjAyMy0wOC0wMdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.utsystem.edu', 'title': 'UT System'}"
UNIV OF TX RIO GRANDE VALLEY PD,bribery,Special Report: What causes corruption in the Rio Grande Valley? - KVEO-TV,Special Report: What causes corruption in the Rio Grande Valley?  KVEO-TV,"Thu, 14 Jul 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnZhbGxleWNlbnRyYWwuY29tL25ld3MvbG9jYWwtbmV3cy9zcGVjaWFsLXJlcG9ydC1jb3JydXB0aW9uLWluLXRoZS1yaW8tZ3JhbmRlLXZhbGxleS_SAWVodHRwczovL3d3dy52YWxsZXljZW50cmFsLmNvbS9uZXdzL2xvY2FsLW5ld3Mvc3BlY2lhbC1yZXBvcnQtY29ycnVwdGlvbi1pbi10aGUtcmlvLWdyYW5kZS12YWxsZXkvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.valleycentral.com', 'title': 'KVEO-TV'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,Acting deputy chief of US Border Patrol suspended for alleged misconduct - KGNS,Acting deputy chief of US Border Patrol suspended for alleged misconduct  KGNS,"Fri, 16 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmtnbnMudHYvMjAyNC8wMi8xNi9hY3RpbmctZGVwdXR5LWNoaWVmLXVzLWJvcmRlci1wYXRyb2wtc3VzcGVuZGVkLWFsbGVnZWQtbWlzY29uZHVjdC_SAXBodHRwczovL3d3dy5rZ25zLnR2LzIwMjQvMDIvMTYvYWN0aW5nLWRlcHV0eS1jaGllZi11cy1ib3JkZXItcGF0cm9sLXN1c3BlbmRlZC1hbGxlZ2VkLW1pc2NvbmR1Y3QvP291dHB1dFR5cGU9YW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.kgns.tv', 'title': 'KGNS'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,San Benito HS principal placed on administrative leave - KVEO-TV,San Benito HS principal placed on administrative leave  KVEO-TV,"Tue, 16 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnZhbGxleWNlbnRyYWwuY29tL25ld3MvbG9jYWwtbmV3cy9zYW4tYmVuaXRvLWhzLXByaW5jaXBhbC1wbGFjZWQtb24tYWRtaW5pc3RyYXRpdmUtbGVhdmUv0gFpaHR0cHM6Ly93d3cudmFsbGV5Y2VudHJhbC5jb20vbmV3cy9sb2NhbC1uZXdzL3Nhbi1iZW5pdG8taHMtcHJpbmNpcGFsLXBsYWNlZC1vbi1hZG1pbmlzdHJhdGl2ZS1sZWF2ZS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.valleycentral.com', 'title': 'KVEO-TV'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,"Brownsville police officer arrested on assault charges, placed on administrative leave - KRGV","Brownsville police officer arrested on assault charges, placed on administrative leave  KRGV","Fri, 14 Jul 2023 21:03:22 GMT",https://news.google.com/rss/articles/CBMib2h0dHA6Ly93d3cua3Jndi5jb20vbmV3cy9icm93bnN2aWxsZS1wb2xpY2Utb2ZmaWNlci1hcnJlc3RlZC1vbi1hc3NhdWx0LWNoYXJnZXMtcGxhY2VkLW9uLWFkbWluaXN0cmF0aXZlLWxlYXZlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'http://www.krgv.com', 'title': 'KRGV'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,"Converse police shoot, kill woman while responding to a reported suicide attempt - KSAT San Antonio","Converse police shoot, kill woman while responding to a reported suicide attempt  KSAT San Antonio","Tue, 11 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmtzYXQuY29tL25ld3MvbG9jYWwvMjAyMy8wNy8xMS9jb252ZXJzZS1wb2xpY2Utc2hvb3Qta2lsbC13b21hbi13aGlsZS1yZXNwb25kaW5nLXRvLWEtcmVwb3J0ZWQtc3VpY2lkZS1hdHRlbXB0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ksat.com', 'title': 'KSAT San Antonio'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,Texas Southern University locked in legal dispute with police chief who’s still working despite being placed on leave - Houston Public Media,Texas Southern University locked in legal dispute with police chief who’s still working despite being placed on leave  Houston Public Media,"Mon, 12 Dec 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFodHRwczovL3d3dy5ob3VzdG9ucHVibGljbWVkaWEub3JnL2FydGljbGVzL2xhdy1lbmZvcmNlbWVudC8yMDIyLzEyLzEyLzQzOTM4OC90ZXhhcy1zb3V0aGVybi11bml2ZXJzaXR5LWxvY2tlZC1pbi1sZWdhbC1kaXNwdXRlLXdpdGgtcG9saWNlLWNoaWVmLXdob3Mtc3RpbGwtd29ya2luZy1kZXNwaXRlLWJlaW5nLXBsYWNlZC1vbi1sZWF2ZS_SAckBaHR0cHM6Ly93d3cuaG91c3RvbnB1YmxpY21lZGlhLm9yZy9hcnRpY2xlcy9sYXctZW5mb3JjZW1lbnQvMjAyMi8xMi8xMi80MzkzODgvdGV4YXMtc291dGhlcm4tdW5pdmVyc2l0eS1sb2NrZWQtaW4tbGVnYWwtZGlzcHV0ZS13aXRoLXBvbGljZS1jaGllZi13aG9zLXN0aWxsLXdvcmtpbmctZGVzcGl0ZS1iZWluZy1wbGFjZWQtb24tbGVhdmUvP2FtcD0x?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.houstonpublicmedia.org', 'title': 'Houston Public Media'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,SUV driver hits crowd at Texas bus stop near border; 8 dead - The Hill,SUV driver hits crowd at Texas bus stop near border; 8 dead  The Hill,"Mon, 08 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vdGhlaGlsbC5jb20vaG9tZW5ld3MvYXAvYXAtdS1zLW5ld3MvcG9saWNlLTctZGVhZC02LWh1cnQtaW4tYm9yZGVyLWNpdHktb2YtYnJvd25zdmlsbGUtdGV4YXMv0gFpaHR0cHM6Ly90aGVoaWxsLmNvbS9ob21lbmV3cy9hcC9hcC11LXMtbmV3cy9wb2xpY2UtNy1kZWFkLTYtaHVydC1pbi1ib3JkZXItY2l0eS1vZi1icm93bnN2aWxsZS10ZXhhcy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thehill.com', 'title': 'The Hill'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,"""A Vigilante Death Squad Policy"": Texas GOP Wants Citizens to Stop Migrants - The Intercept","""A Vigilante Death Squad Policy"": Texas GOP Wants Citizens to Stop Migrants  The Intercept","Fri, 24 Mar 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vdGhlaW50ZXJjZXB0LmNvbS8yMDIzLzAzLzI0L3RleGFzLWJvcmRlci1pbW1pZ3JhdGlvbi12aWdpbGFudGUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://theintercept.com', 'title': 'The Intercept'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,Edinburg police officer arrested on drunk driving charges - KVEO-TV,Edinburg police officer arrested on drunk driving charges  KVEO-TV,"Mon, 16 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnZhbGxleWNlbnRyYWwuY29tL25ld3MvbG9jYWwtbmV3cy9lZGluYnVyZy1wb2xpY2Utb2ZmaWNlci1hcnJlc3RlZC1vbi1kcnVuay1kcml2aW5nLWNoYXJnZXMv0gFsaHR0cHM6Ly93d3cudmFsbGV5Y2VudHJhbC5jb20vbmV3cy9sb2NhbC1uZXdzL2VkaW5idXJnLXBvbGljZS1vZmZpY2VyLWFycmVzdGVkLW9uLWRydW5rLWRyaXZpbmctY2hhcmdlcy9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.valleycentral.com', 'title': 'KVEO-TV'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,"At 87, this Texan just earned her fifth college degree - Texas Standard","At 87, this Texan just earned her fifth college degree  Texas Standard","Thu, 23 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnRleGFzc3RhbmRhcmQub3JnL3N0b3JpZXMvZWxvaXNhLXRhbWV6LTg3LXllYXItb2xkLXRleGFuLWp1c3QtZWFybmVkLWZpZnRoLWNvbGxlZ2UtZGVncmVlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texasstandard.org', 'title': 'Texas Standard'}"
UNIV OF TX RIO GRANDE VALLEY PD,administrative leave,Chiefs of Police | The University of Texas System - UT System,Chiefs of Police | The University of Texas System  UT System,"Sat, 22 Feb 2020 18:35:09 GMT",https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LnV0c3lzdGVtLmVkdS9vZmZpY2VzL3BvbGljZS9jaGllZnMtb2YtcG9saWNl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.utsystem.edu', 'title': 'UT System'}"
UNIV OF TX: EL PASO PD,officer misconduct,Meet Our Officers » Police Services »Police »MSU Texas » - Midwestern State University,Meet Our Officers » Police Services »Police »MSU Texas »  Midwestern State University,"Tue, 23 Jan 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbXN1dGV4YXMuZWR1L3BvbGljZS9wb2xpY2Utc2VydmljZXMvbWVldC1vdXItb2ZmaWNlcnMucGhw0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://msutexas.edu', 'title': 'Midwestern State University'}"
UNIV OF TX: EL PASO PD,officer misconduct,Sexual harassment in El Paso Police Department creates hostile workplace for women - El Paso Matters,Sexual harassment in El Paso Police Department creates hostile workplace for women  El Paso Matters,"Sun, 04 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vZWxwYXNvbWF0dGVycy5vcmcvMjAyMy8wNi8wNC9lcHBkLXNleHVhbC1oYXJhc3NtZW50LWRpc2NyaW1pbmF0aW9uLXNleGlzbS1pbXBhY3RzLXBvbGljaW5nL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://elpasomatters.org', 'title': 'El Paso Matters'}"
UNIV OF TX: EL PASO PD,officer misconduct,‘That’s what you get for looking at another man’: Police officer charged with sexual assault and using a department computer to spy on ex-girlfriend - Law & Crime,‘That’s what you get for looking at another man’: Police officer charged with sexual assault and using a department computer to spy on ex-girlfriend  Law & Crime,"Thu, 20 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMirwFodHRwczovL2xhd2FuZGNyaW1lLmNvbS9jcmltZS90aGF0cy13aGF0LXlvdS1nZXQtZm9yLWxvb2tpbmctYXQtYW5vdGhlci1tYW4tcG9saWNlLW9mZmljZXItY2hhcmdlZC13aXRoLXNleHVhbC1hc3NhdWx0LWFuZC11c2luZy1hLWRlcGFydG1lbnQtY29tcHV0ZXItdG8tc3B5LW9uLWV4LWdpcmxmcmllbmQv0gGzAWh0dHBzOi8vbGF3YW5kY3JpbWUuY29tL2NyaW1lL3RoYXRzLXdoYXQteW91LWdldC1mb3ItbG9va2luZy1hdC1hbm90aGVyLW1hbi1wb2xpY2Utb2ZmaWNlci1jaGFyZ2VkLXdpdGgtc2V4dWFsLWFzc2F1bHQtYW5kLXVzaW5nLWEtZGVwYXJ0bWVudC1jb21wdXRlci10by1zcHktb24tZXgtZ2lybGZyaWVuZC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://lawandcrime.com', 'title': 'Law & Crime'}"
UNIV OF TX: EL PASO PD,officer misconduct,Off-duty El Paso Police officers accused of helping fellow officer cover up hit-and-run crash - KVIA,Off-duty El Paso Police officers accused of helping fellow officer cover up hit-and-run crash  KVIA,"Wed, 12 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiwFodHRwczovL2t2aWEuY29tL25ld3MvdG9wLXN0b3JpZXMvMjAyMy8wNy8xMi9vZmYtZHV0eS1lbC1wYXNvLXBvbGljZS1vZmZpY2Vycy1hY2N1c2VkLW9mLWhlbHBpbmctZmVsbG93LW9mZmljZXItY292ZXItdXAtaGl0LWFuZC1ydW4tY3Jhc2gv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://kvia.com', 'title': 'KVIA'}"
UNIV OF TX: EL PASO PD,officer misconduct,How El Paso City Council’s key decisions in 2023 impact new year - El Paso Matters,How El Paso City Council’s key decisions in 2023 impact new year  El Paso Matters,"Tue, 02 Jan 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vZWxwYXNvbWF0dGVycy5vcmcvMjAyNC8wMS8wMi9lbC1wYXNvLWNpdHktbWFuYWdlci1wb2xpY2UtY2hpZWYtYXJlbmEta2V5LTIwMjMtY2l0eS1jb3VuY2lsLWFjdGlvbnMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://elpasomatters.org', 'title': 'El Paso Matters'}"
UNIV OF TX: EL PASO PD,officer misconduct,"Fired Southlake cop posed with swastika texted to citizen, records say - The Dallas Morning News","Fired Southlake cop posed with swastika texted to citizen, records say  The Dallas Morning News","Wed, 02 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5kYWxsYXNuZXdzLmNvbS9uZXdzL3B1YmxpYy1zYWZldHkvMjAyMy8wOC8wMi9maXJlZC1zb3V0aGxha2UtY29wLXNtaWxlZC1mb3Itc3dhc3Rpa2EtcGhvdG8tYWNjaWRlbnRhbGx5LXRleHRlZC10by1jaXRpemVuLXJlY29yZHMtc2F5L9IBoQFodHRwczovL3d3dy5kYWxsYXNuZXdzLmNvbS9uZXdzL3B1YmxpYy1zYWZldHkvMjAyMy8wOC8wMi9maXJlZC1zb3V0aGxha2UtY29wLXNtaWxlZC1mb3Itc3dhc3Rpa2EtcGhvdG8tYWNjaWRlbnRhbGx5LXRleHRlZC10by1jaXRpemVuLXJlY29yZHMtc2F5Lz9vdXRwdXRUeXBlPWFtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.dallasnews.com', 'title': 'The Dallas Morning News'}"
UNIV OF TX: EL PASO PD,officer misconduct,"'This Is Wrong': Women Officers Fight for Gender Equality, Reform in EPPD - The Good Men Project","'This Is Wrong': Women Officers Fight for Gender Equality, Reform in EPPD  The Good Men Project","Tue, 20 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vZ29vZG1lbnByb2plY3QuY29tL2ZlYXR1cmVkLWNvbnRlbnQvdGhpcy1pcy13cm9uZy13b21lbi1vZmZpY2Vycy1maWdodC1mb3ItZ2VuZGVyLWVxdWFsaXR5LXJlZm9ybS1pbi1lcHBkL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://goodmenproject.com', 'title': 'The Good Men Project'}"
UNIV OF TX: EL PASO PD,officer misconduct,Dallas police officer arrested on family violence assault charge - The Dallas Morning News,Dallas police officer arrested on family violence assault charge  The Dallas Morning News,"Thu, 07 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmRhbGxhc25ld3MuY29tL25ld3MvY3JpbWUvMjAyMy8wOS8wNy9kYWxsYXMtcG9saWNlLW9mZmljZXItYXJyZXN0ZWQtb24tZmFtaWx5LXZpb2xlbmNlLWFzc2F1bHQtY2hhcmdlL9IBgQFodHRwczovL3d3dy5kYWxsYXNuZXdzLmNvbS9uZXdzL2NyaW1lLzIwMjMvMDkvMDcvZGFsbGFzLXBvbGljZS1vZmZpY2VyLWFycmVzdGVkLW9uLWZhbWlseS12aW9sZW5jZS1hc3NhdWx0LWNoYXJnZS8_b3V0cHV0VHlwZT1hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.dallasnews.com', 'title': 'The Dallas Morning News'}"
UNIV OF TX: EL PASO PD,officer misconduct,"They filmed cops on their own property, police raided their home - The Real News Network","They filmed cops on their own property, police raided their home  The Real News Network","Fri, 08 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vdGhlcmVhbG5ld3MuY29tL3RoZXktZmlsbWVkLWNvcHMtb24tdGhlaXItb3duLXByb3BlcnR5LXBvbGljZS1yYWlkZWQtdGhlaXItaG9tZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://therealnews.com', 'title': 'The Real News Network'}"
UNIV OF TX: EL PASO PD,officer misconduct,"“Systemic failures” in Uvalde shooting went far beyond local police, Texas House report details - The Texas Tribune","“Systemic failures” in Uvalde shooting went far beyond local police, Texas House report details  The Texas Tribune","Sun, 17 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnRleGFzdHJpYnVuZS5vcmcvMjAyMi8wNy8xNy9sYXctZW5mb3JjZW1lbnQtZmFpbHVyZS11dmFsZGUtc2hvb3RpbmctaW52ZXN0aWdhdGlvbi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
UNIV OF TX: EL PASO PD,corruption investigation,Past corruption casts shadow over city ethics inquiry - El Paso Inc.,Past corruption casts shadow over city ethics inquiry  El Paso Inc.,"Sun, 25 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5lbHBhc29pbmMuY29tL25ld3MvbG9jYWxfbmV3cy9wYXN0LWNvcnJ1cHRpb24tY2FzdHMtc2hhZG93LW92ZXItY2l0eS1ldGhpY3MtaW5xdWlyeS9hcnRpY2xlXzY2ZjVkMDJhLTEzODItMTFlZS1iNTU1LTFmYTZmNzk5NTRiNC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.elpasoinc.com', 'title': 'El Paso Inc.'}"
UNIV OF TX: EL PASO PD,corruption investigation,Sexual harassment in El Paso Police Department creates hostile workplace for women - El Paso Matters,Sexual harassment in El Paso Police Department creates hostile workplace for women  El Paso Matters,"Sun, 04 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vZWxwYXNvbWF0dGVycy5vcmcvMjAyMy8wNi8wNC9lcHBkLXNleHVhbC1oYXJhc3NtZW50LWRpc2NyaW1pbmF0aW9uLXNleGlzbS1pbXBhY3RzLXBvbGljaW5nL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://elpasomatters.org', 'title': 'El Paso Matters'}"
UNIV OF TX: EL PASO PD,corruption investigation,Brother of nursing student Laken Riley's suspected killer Jose Ibarra charged with having fake green card — that he used to get job at UGA - New York Post,Brother of nursing student Laken Riley's suspected killer Jose Ibarra charged with having fake green card — that he used to get job at UGA  New York Post ,"Sat, 24 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vbnlwb3N0LmNvbS8yMDI0LzAyLzI0L3VzLW5ld3MvYnJvdGhlci1vZi1zdXNwZWN0LWluLW11cmRlci1vZi11Z2Etc3R1ZGVudC1sYWtlbi1yaWxleS1jaGFyZ2VkLXdpdGgtZ3JlZW4tY2FyZC1mcmF1ZC_SAYABaHR0cHM6Ly9ueXBvc3QuY29tLzIwMjQvMDIvMjQvdXMtbmV3cy9icm90aGVyLW9mLXN1c3BlY3QtaW4tbXVyZGVyLW9mLXVnYS1zdHVkZW50LWxha2VuLXJpbGV5LWNoYXJnZWQtd2l0aC1ncmVlbi1jYXJkLWZyYXVkL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://nypost.com', 'title': 'New York Post'}"
UNIV OF TX: EL PASO PD,corruption investigation,"HSI El Paso arrests local woman for wire fraud, impersonation of federal employee - U.S. Immigration and Customs Enforcement Newsroom","HSI El Paso arrests local woman for wire fraud, impersonation of federal employee  U.S. Immigration and Customs Enforcement Newsroom","Wed, 04 Oct 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmljZS5nb3YvbmV3cy9yZWxlYXNlcy9oc2ktZWwtcGFzby1hcnJlc3RzLWxvY2FsLXdvbWFuLXdpcmUtZnJhdWQtaW1wZXJzb25hdGlvbi1mZWRlcmFsLWVtcGxveWVl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ice.gov', 'title': 'U.S. Immigration and Customs Enforcement Newsroom'}"
